Term	Genes	P.value	Adjusted.P.value
negative regulation of Wnt signaling pathway (GO:0030178)	CTNND1	0.6358567934300817	0.6835689914940993
regulation of transcription, DNA-templated (GO:0006355)	TOX2;SMARCB1;PRDM16;HIVEP1;CRY1;CHD5;NUP35;E2F3;MKX;SREBF2;BRDT	0.6415299512617708	0.688674083126829
cellular protein metabolic process (GO:0044267)	MRPS11;D2HGDH	0.6466323389913471	0.6931526511489979
regulation of signal transduction (GO:0009966)	SREBF2	0.6491570567643967	0.6948592058756833
modification-dependent protein catabolic process (GO:0019941)	UBQLN4	0.6547088020793927	0.6997963522943293
axon guidance (GO:0007411)	GAB2	0.6583615329783268	0.7026924671473544
regulation of nucleic acid-templated transcription (GO:1903506)	NUP35;BRDT	0.6632266410015053	0.7068724571475271
regulation of protein kinase B signaling (GO:0051896)	GAB2	0.665552560504244	0.7083380822509454
mitotic cell cycle phase transition (GO:0044772)	E2F3	0.6690916476449125	0.7110888409350353
translation (GO:0006412)	MRPS11	0.67777790537169	0.7192942158146852
extracellular structure organization (GO:0043062)	ADAMTSL4	0.6811888276786132	0.7216258659566368
external encapsulating structure organization (GO:0045229)	ADAMTSL4	0.6828808530193676	0.7216258659566368
regulation of cell growth (GO:0001558)	NDUFS3	0.6828808530193676	0.7216258659566368
positive regulation of cell motility (GO:2000147)	PDGFD	0.6895604656726129	0.7276523327565108
negative regulation of nucleic acid-templated transcription (GO:1903507)	PRDM16;CRY1	0.703700877635635	0.7415235556415108
regulation of autophagy (GO:0010506)	SREBF2	0.7056559774367016	0.7425334790824049
regulation of cellular macromolecule biosynthetic process (GO:2000112)	NUP35;BRDT	0.7081901213145441	0.7441489991245914
positive regulation of cell population proliferation (GO:0008284)	PDGFD;GAB2	0.7148187653267412	0.7500563100963692
regulation of ERK1 and ERK2 cascade (GO:0070372)	PDGFD	0.7164282358054317	0.7506878138889544
axonogenesis (GO:0007409)	GAB2	0.7194336537571869	0.7527781910802026
anterograde trans-synaptic signaling (GO:0098916)	CHRNA4	0.7253501594016362	0.7579044442555666
positive regulation of DNA-binding transcription factor activity (GO:0051091)	SMARCB1	0.7282618999286109	0.7598811140711696
regulation of transcription by RNA polymerase II (GO:0006357)	TOX2;SMARCB1;NCOA3;PRDM16;HIVEP1;CRY1;CHD5;E2F3;MKX;SREBF2	0.734395565287562	0.7651942498966526
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	RAVER1	0.7354081650013468	0.7651942498966526
regulation of canonical Wnt signaling pathway (GO:0060828)	CTNND1	0.7382142650398473	0.7670427161153226
negative regulation of transcription, DNA-templated (GO:0045892)	PRDM16;HIVEP1;CRY1;SREBF2	0.7392485629399337	0.7670476036075914
cellular component assembly (GO:0022607)	SHROOM1	0.7491469212805172	0.776237074205821
regulation of protein phosphorylation (GO:0001932)	CADM4	0.7557489011659257	0.7819901824564094
positive regulation of cell migration (GO:0030335)	PDGFD	0.7596271739857451	0.784912960637143
positive regulation of MAPK cascade (GO:0043410)	PDGFD	0.7659558691088043	0.7895611533227856
protein ubiquitination (GO:0016567)	SELENOS;HECW2	0.7662452534931196	0.7895611533227856
proteolysis (GO:0006508)	CPA2	0.781648499044082	0.804320624016355
regulation of cell cycle (GO:0051726)	DHCR24	0.7918975119560916	0.813742960561777
extracellular matrix organization (GO:0030198)	ADAMTSL4	0.7962982824006495	0.81601405830603
mRNA processing (GO:0006397)	RAVER1	0.7962982824006495	0.81601405830603
MAPK cascade (GO:0000165)	RCE1	0.7995382505890946	0.8182087866605431
chemical synaptic transmission (GO:0007268)	CHRNA4	0.8027271683028789	0.8203453228884017
protein polyubiquitination (GO:0000209)	HECW2	0.8109873882487397	0.8265192944532299
cellular macromolecule biosynthetic process (GO:0034645)	MRPS11	0.8109873882487397	0.8265192944532299
transcription by RNA polymerase II (GO:0006366)	E2F3	0.8169568633896147	0.831465660143802
positive regulation of cytokine production (GO:0001819)	SULF2	0.8310759484624485	0.8446815574413699
positive regulation of cellular process (GO:0048522)	PDGFD;GAB2	0.84426744647639	0.8569199558922486
positive regulation of protein phosphorylation (GO:0001934)	PDGFD	0.8607118947100907	0.8724222606245137
negative regulation of programmed cell death (GO:0043069)	DHCR24	0.8679874513550438	0.8786014283417224
regulation of cell migration (GO:0030334)	PDGFD	0.8858044985995629	0.895419744174592
organelle organization (GO:0006996)	SLC25A36	0.8929378076437084	0.9014074074452071
organelle assembly (GO:0070925)	ATG9B	0.8957780880710098	0.9030509818848476
cellular protein modification process (GO:0006464)	WNK4;RCE1;SRPK1	0.910389400153379	0.9165406798841451
cellular response to cytokine stimulus (GO:0071345)	GAB2	0.9233293935479061	0.9282982764531255
negative regulation of apoptotic process (GO:0043066)	DHCR24	0.9245601625882135	0.9282982764531255
positive regulation of nucleic acid-templated transcription (GO:1903508)	PRDM16	0.9344391152825466	0.9369544291864028
cytokine-mediated signaling pathway (GO:0019221)	GAB2	0.9638712421184429	0.9651667679815054
regulation of gene expression (GO:0010468)	NUP35;BRDT	0.9795526220520399	0.9795526220520399
arginine transmembrane transporter activity (GO:0015181)	SLC7A1;SLC7A3	4.039161029563086e-4	0.02410032747639308
L-lysine transmembrane transporter activity (GO:0015189)	SLC7A1;SLC7A3	4.039161029563086e-4	0.02410032747639308
L-ornithine transmembrane transporter activity (GO:0000064)	SLC7A1;SLC7A3	4.039161029563086e-4	0.02410032747639308
small ribosomal subunit rRNA binding (GO:0070181)	MRPS11;UTP23	5.635452540066437e-4	0.025218650116797303
basic amino acid transmembrane transporter activity (GO:0015174)	SLC7A1;SLC7A3	0.0017410380522162802	0.062329162269342826
mRNA 5'-UTR binding (GO:0048027)	MRPS11;UTP23	0.005888803212265024	0.17568262916590655
hormone receptor binding (GO:0051427)	NCOA3;CRY1	0.018703777270415414	0.32234968970240563
rRNA binding (GO:0019843)	MRPS11;UTP23	0.02143440150975058	0.32234968970240563
polyubiquitin modification-dependent protein binding (GO:0031593)	UBXN1;UBQLN4	0.02143440150975058	0.32234968970240563
exopeptidase activity (GO:0008238)	CPA2;DNPEP	0.023341088477490633	0.32234968970240563
L-amino acid transmembrane transporter activity (GO:0015179)	SLC7A1;SLC7A3	0.027354270910704692	0.32234968970240563
NAD(P)H oxidase activity (GO:0016174)	AIFM1	0.031093091576432783	0.32234968970240563
ADP-ribosylation factor binding (GO:0030306)	GGA3	0.031093091576432783	0.32234968970240563
metalloexopeptidase activity (GO:0008235)	CPA2;DNPEP	0.03272925432536619	0.32234968970240563
amino acid transmembrane transporter activity (GO:0015171)	SLC7A1;SLC7A3	0.03498589255894226	0.32234968970240563
nuclear hormone receptor binding (GO:0035257)	NCOA3;CRY1	0.03498589255894226	0.32234968970240563
RNA polymerase I CORE element sequence-specific DNA binding (GO:0001164)	SMARCB1	0.0412431688635261	0.32234968970240563
RNA polymerase I regulatory region sequence-specific DNA binding (GO:0001163)	SMARCB1	0.0412431688635261	0.32234968970240563
ATPase binding (GO:0051117)	UBXN1;SELENOS	0.043337022381591705	0.32234968970240563
carboxylic acid transmembrane transporter activity (GO:0046943)	SLC7A1;SLC7A3	0.04458517572802747	0.32234968970240563
chloride channel inhibitor activity (GO:0019869)	WNK4	0.04627864319748114	0.32234968970240563
cGMP binding (GO:0030553)	PDE10A	0.051287922166042506	0.32234968970240563
cyclic-nucleotide phosphodiesterase activity (GO:0004112)	PDE10A	0.051287922166042506	0.32234968970240563
Tat protein binding (GO:0030957)	SMARCB1	0.051287922166042506	0.32234968970240563
proton-transporting ATP synthase activity, rotational mechanism (GO:0046933)	ATP5H	0.0562711406066492	0.32234968970240563
oxalate transmembrane transporter activity (GO:0019531)	SLC26A11	0.0562711406066492	0.32234968970240563
NADH dehydrogenase activity (GO:0003954)	NDUFS3	0.0562711406066492	0.32234968970240563
intramolecular transferase activity, phosphotransferases (GO:0016868)	PMM1	0.0562711406066492	0.32234968970240563
3',5'-cyclic-GMP phosphodiesterase activity (GO:0047555)	PDE10A	0.0562711406066492	0.32234968970240563
guanyl ribonucleotide binding (GO:0032561)	LSG1;PDE10A;NCOA3	0.06037715183794646	0.32234968970240563
arylsulfatase activity (GO:0004065)	SULF2	0.06122843268090386	0.32234968970240563
cAMP binding (GO:0030552)	PDE10A	0.06122843268090386	0.32234968970240563
oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor (GO:0050664)	AIFM1	0.06122843268090386	0.32234968970240563
sulfate transmembrane transporter activity (GO:0015116)	SLC26A11	0.06122843268090386	0.32234968970240563
platelet-derived growth factor receptor binding (GO:0005161)	PDGFD	0.06615993190395807	0.32379511050677234
transcription coactivator activity (GO:0003713)	SMARCB1;NCOA3;PRDM16;BRDT	0.06727763404292035	0.32379511050677234
acetylcholine-gated cation-selective channel activity (GO:0022848)	CHRNA4	0.07594608250815137	0.32379511050677234
3',5'-cyclic-AMP phosphodiesterase activity (GO:0004115)	PDE10A	0.07594608250815137	0.32379511050677234
acyl-CoA dehydrogenase activity (GO:0003995)	ACADM	0.07594608250815137	0.32379511050677234
FK506 binding (GO:0005528)	FKBP7	0.07594608250815137	0.32379511050677234
ubiquitin-specific protease binding (GO:1990381)	SELENOS	0.08080099759100413	0.32379511050677234
sulfuric ester hydrolase activity (GO:0008484)	SULF2	0.08080099759100413	0.32379511050677234
ligand-dependent nuclear receptor binding (GO:0016922)	NCOA3	0.0856306472143875	0.32379511050677234
metalloaminopeptidase activity (GO:0070006)	DNPEP	0.0856306472143875	0.32379511050677234
oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor (GO:0016628)	DHCR24	0.0856306472143875	0.32379511050677234
ion antiporter activity (GO:0099516)	SLC26A11	0.09043516157909659	0.32379511050677234
oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor (GO:0016646)	MTHFD1	0.09043516157909659	0.32379511050677234
lysine-acetylated histone binding (GO:0070577)	BRDT	0.09043516157909659	0.32379511050677234
acetylation-dependent protein binding (GO:0140033)	BRDT	0.09043516157909659	0.32379511050677234
core promoter binding (GO:0001047)	CRY1;E2F3	0.0922544728259519	0.32379511050677234
cation transmembrane transporter activity (GO:0008324)	SLC7A1;SLC7A3	0.0922544728259519	0.32379511050677234
FAD binding (GO:0071949)	D2HGDH	0.09521467023268682	0.3277581917625181
3',5'-cyclic-nucleotide phosphodiesterase activity (GO:0004114)	PDE10A	0.09996930200784186	0.3346634668887902
AU-rich element binding (GO:0017091)	EXOSC8	0.104699185171912	0.3346634668887902
anion:anion antiporter activity (GO:0015301)	SLC26A11	0.104699185171912	0.3346634668887902
cyclic nucleotide binding (GO:0030551)	PDE10A	0.104699185171912	0.3346634668887902
fibroblast growth factor binding (GO:0017134)	FGFBP1	0.10940444726923505	0.33764475967574265
bicarbonate transmembrane transporter activity (GO:0015106)	SLC26A11	0.10940444726923505	0.33764475967574265
disordered domain specific binding (GO:0097718)	NCOA3	0.11408521522248792	0.34035422541375565
acetylcholine receptor activity (GO:0015464)	CHRNA4	0.11408521522248792	0.34035422541375565
phosphatidylinositol-3,4-bisphosphate binding (GO:0043325)	GAB2	0.11874161531272115	0.3473641450000638
ATPase activity, coupled to transmembrane movement of ions, rotational mechanism (GO:0044769)	ATP5H	0.12337377315653474	0.3473641450000638
protease binding (GO:0002020)	SELENOS;ADAMTSL4	0.1276444474921481	0.3473641450000638
thyroid hormone receptor binding (GO:0046966)	NCOA3	0.12798181377597367	0.3473641450000638
RNA polymerase II core binding (GO:0000993)	NCOA3	0.12798181377597367	0.3473641450000638
basal RNA polymerase II transcription machinery binding (GO:0001099)	NCOA3	0.13256586151257074	0.3473641450000638
Hsp70 protein binding (GO:0030544)	HIKESHI	0.13256586151257074	0.3473641450000638
transcription regulatory region DNA binding (GO:0044212)	HIVEP1;CRY1;E2F3;SREBF2	0.1341123828823202	0.3473641450000638
metallocarboxypeptidase activity (GO:0004181)	CPA2	0.13712604006050805	0.3473641450000638
dicarboxylic acid transmembrane transporter activity (GO:0005310)	SLC26A11	0.13712604006050805	0.3473641450000638
cation-transporting ATPase activity (GO:0019829)	ATP5H	0.14166247254192546	0.3473641450000638
nucleosomal DNA binding (GO:0031492)	SMARCB1	0.14166247254192546	0.3473641450000638
excitatory extracellular ligand-gated ion channel activity (GO:0005231)	CHRNA4	0.14166247254192546	0.3473641450000638
glutathione transferase activity (GO:0004364)	PTGES	0.14617528140858763	0.35358615367752955
ligand-gated channel activity (GO:0022834)	CHRNA4	0.15066458849071662	0.35798408242179003
phosphatidylinositol-3,4,5-trisphosphate binding (GO:0005547)	GAB2	0.15513051500504998	0.35798408242179003
purine ribonucleoside triphosphate binding (GO:0035639)	LSG1;NCOA3;WNK4;SRPK1	0.1551996432680919	0.35798408242179003
RNA polymerase II core promoter proximal region sequence-specific DNA binding (GO:0000978)	TOX2;SMARCB1;SREBF2	0.159217149134785	0.35798408242179003
ion channel inhibitor activity (GO:0008200)	WNK4	0.15957318158205405	0.35798408242179003
aminopeptidase activity (GO:0004177)	DNPEP	0.1639927081485295	0.35798408242179003
RNA polymerase core enzyme binding (GO:0043175)	NCOA3	0.1639927081485295	0.35798408242179003
E-box binding (GO:0070888)	SREBF2	0.1639927081485295	0.35798408242179003
ion transmembrane transporter activity (GO:0015075)	SLC26A11	0.1683892141223601	0.3631526425048489
transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315)	CHRNA4	0.17276281821025566	0.36765624657405827
core promoter proximal region sequence-specific DNA binding (GO:0000987)	TOX2;SMARCB1;SREBF2	0.17974888457160962	0.36765624657405827
GTP binding (GO:0005525)	LSG1;NCOA3	0.18056435152877598	0.36765624657405827
adenyl ribonucleotide binding (GO:0032559)	PDE10A;WNK4;SRPK1	0.18105594187556961	0.36765624657405827
peptidyl-prolyl cis-trans isomerase activity (GO:0003755)	FKBP7	0.18144179287269763	0.36765624657405827
peptide-lysine-N-acetyltransferase activity (GO:0061733)	NCOA3	0.1857473979075291	0.36765624657405827
carboxypeptidase activity (GO:0004180)	CPA2	0.1857473979075291	0.36765624657405827
DNA binding (GO:0003677)	SMARCB1;PRDM16;HIVEP1;THAP12;CRY1;NUP35;E2F3	0.18917773419619574	0.36765624657405827
protein kinase C binding (GO:0005080)	ADCY6	0.1900305701032035	0.36765624657405827
histone-lysine N-methyltransferase activity (GO:0018024)	PRDM16	0.19429142520093268	0.36765624657405827
histone acetyltransferase activity (GO:0004402)	NCOA3	0.19429142520093268	0.36765624657405827
androgen receptor binding (GO:0050681)	NCOA3	0.1985300783713575	0.36765624657405827
NADH dehydrogenase (quinone) activity (GO:0050136)	NDUFS3	0.20274664418764707	0.36765624657405827
NADH dehydrogenase (ubiquinone) activity (GO:0008137)	NDUFS3	0.20274664418764707	0.36765624657405827
transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding (GO:0001227)	HIVEP1;SREBF2	0.20334060564710485	0.36765624657405827
purine ribonucleoside binding (GO:0032550)	LSG1;NCOA3	0.20334060564710485	0.36765624657405827
protein-lysine N-methyltransferase activity (GO:0016279)	PRDM16	0.2193943051257534	0.38468155494116996
RNA polymerase II regulatory region sequence-specific DNA binding (GO:0000977)	TOX2;SMARCB1;E2F3;SREBF2	0.22263083471261402	0.38468155494116996
inorganic anion transmembrane transporter activity (GO:0015103)	SLC26A11	0.2235021324797859	0.38468155494116996
flavin adenine dinucleotide binding (GO:0050660)	D2HGDH	0.2235021324797859	0.38468155494116996
histone methyltransferase activity (GO:0042054)	PRDM16	0.2235021324797859	0.38468155494116996
acetylglucosaminyltransferase activity (GO:0008375)	PIGQ	0.23165366154685363	0.3949143373036838
hydrogen ion transmembrane transporter activity (GO:0015078)	ATP5H	0.23569758376546981	0.39728003389129163
extracellular ligand-gated ion channel activity (GO:0005230)	CHRNA4	0.23972042380649608	0.39728003389129163
RNA polymerase II distal enhancer sequence-specific DNA binding (GO:0000980)	SMARCB1	0.23972042380649608	0.39728003389129163
mRNA binding (GO:0003729)	MRPS11;UTP23	0.24191912678296532	0.39728003389129163
methylated histone binding (GO:0035064)	CHD5	0.2516635369291826	0.4085085761061221
chloride transmembrane transporter activity (GO:0015108)	SLC26A11	0.2556031314183557	0.4085085761061221
phosphoric ester hydrolase activity (GO:0042578)	PHOSPHO2	0.2556031314183557	0.4085085761061221
ligand-gated cation channel activity (GO:0099094)	CHRNA4	0.2711571337015696	0.42224738946218626
chloride channel activity (GO:0005254)	SLC26A11	0.2749950667407361	0.42224738946218626
ubiquitin binding (GO:0043130)	UBXN1	0.27881298150908457	0.42224738946218626
anion transmembrane transporter activity (GO:0008509)	SLC26A11	0.27881298150908457	0.42224738946218626
mRNA 3'-UTR binding (GO:0003730)	UTP23	0.2826109813678469	0.42224738946218626
small GTPase binding (GO:0031267)	GGA3	0.2826109813678469	0.42224738946218626
transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding (GO:0003705)	HIVEP1	0.2863891692593614	0.42224738946218626
enhancer sequence-specific DNA binding (GO:0001158)	SMARCB1	0.2863891692593614	0.42224738946218626
ligand-dependent nuclear receptor transcription coactivator activity (GO:0030374)	NCOA3	0.2901476475075358	0.42224738946218626
metalloendopeptidase activity (GO:0004222)	RCE1	0.2901476475075358	0.42224738946218626
cysteine-type peptidase activity (GO:0008234)	RCE1	0.2901476475075358	0.42224738946218626
anion channel activity (GO:0005253)	SLC26A11	0.29388651788198195	0.42423940887802236
ligand-gated ion channel activity (GO:0015276)	CHRNA4	0.3013058400434301	0.4280455981569364
activating transcription factor binding (GO:0033613)	PRDM16	0.3013058400434301	0.4280455981569364
organic anion transmembrane transporter activity (GO:0008514)	SLC26A11	0.3086479399829948	0.43502347446422096
core promoter sequence-specific DNA binding (GO:0001046)	SMARCB1	0.3195180375197779	0.44682600559406443
GTPase activity (GO:0003924)	LSG1;NCOA3	0.3253497014569191	0.45145423690533737
steroid hormone receptor binding (GO:0035258)	NCOA3	0.3302188270238341	0.45468592336358693
sequence-specific DNA binding (GO:0043565)	PRDM16;HIVEP1;E2F3	0.34206756036839847	0.4644439699847876
protein transporter activity (GO:0008565)	HIKESHI	0.34422768738933207	0.4644439699847876
phosphatidylinositol phosphate binding (GO:1901981)	GAB2	0.3476843127260421	0.4644439699847876
cysteine-type endopeptidase activity (GO:0004197)	RCE1	0.3476843127260421	0.4644439699847876
single-stranded DNA binding (GO:0003697)	NUP35	0.36804831613681116	0.48441653373889115
phosphatidylinositol bisphosphate binding (GO:1902936)	GAB2	0.36804831613681116	0.48441653373889115
GTPase activator activity (GO:0005096)	RAP1GAP2;SGSM2	0.37669766150692835	0.49218161612949035
growth factor receptor binding (GO:0070851)	PDGFD	0.384536350797289	0.4924481430889234
nucleoside-triphosphatase activity (GO:0017111)	LSG1;NCOA3;ATP5H	0.3850357056754654	0.4924481430889234
ion channel activity (GO:0005216)	CHRNA4	0.3877824611776004	0.4924481430889234
ATP binding (GO:0005524)	WNK4;SRPK1	0.38790607919295084	0.4924481430889234
transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001078)	SREBF2	0.40059819174720873	0.5049794107235941
double-stranded DNA binding (GO:0003690)	CRY1	0.40690604783521905	0.509343934003526
phosphatase binding (GO:0019902)	CRY1	0.4162447522844623	0.5138469700615086
metallopeptidase activity (GO:0008237)	RCE1	0.4162447522844623	0.5138469700615086
phosphatase activity (GO:0016791)	PHOSPHO2	0.4223894897436885	0.5170404263179933
GTPase regulator activity (GO:0030695)	RAP1GAP2;SGSM2	0.4246086182611453	0.5170404263179933
transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0000982)	TOX2;SREBF2	0.4336110366990771	0.5244349700617216
transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding (GO:0001228)	TOX2;E2F3	0.4407595446688289	0.5295030771524857
RNA binding (GO:0003723)	RAVER1;UTP11;MRPS11;UTP23;EXOSC8;MRPL45;SUGP2;SRPK1	0.44474005669807226	0.5307231343263662
actin filament binding (GO:0051015)	SHROOM1	0.4886113230689866	0.5745155442074475
magnesium ion binding (GO:0000287)	SRPK1	0.4886113230689866	0.5745155442074475
cadherin binding (GO:0045296)	CTNND1;EFHD2	0.49106635901530427	0.5745155442074475
Rab GTPase binding (GO:0017137)	SGSM2	0.4966747996984986	0.5773038256235796
protein serine/threonine kinase activity (GO:0004674)	WNK4;SRPK1	0.5783764173927288	0.6679314755696675
transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001077)	TOX2	0.6035516112737033	0.6925367847307236
Ras GTPase binding (GO:0017016)	SGSM2	0.6220573035859698	0.7048007081235764
peptidase activity, acting on L-amino acid peptides (GO:0070011)	RCE1	0.6240599200855195	0.7048007081235764
ubiquitin-like protein ligase activity (GO:0061659)	HECW2	0.6260520256516685	0.7048007081235764
ubiquitin protein ligase activity (GO:0061630)	HECW2	0.6377869716149879	0.7135241744942676
kinase binding (GO:0019900)	NCOA3;ADCY6	0.6479311545111474	0.7203706624689153
RNA polymerase II regulatory region DNA binding (GO:0001012)	E2F3	0.6547088020793927	0.7229859779332546
ATPase activity (GO:0016887)	ATP5H	0.6583615329783268	0.7229859779332546
regulatory region DNA binding (GO:0000975)	HIVEP1	0.6944785456535438	0.7579979248291729
protein kinase binding (GO:0019901)	NCOA3;ADCY6	0.7370419691944499	0.7927515996155232
phosphotransferase activity, alcohol group as acceptor (GO:0016773)	SRPK1	0.7396062409820804	0.7927515996155232
actin binding (GO:0003779)	SHROOM1	0.7396062409820804	0.7927515996155232
protein heterodimerization activity (GO:0046982)	NCOA3	0.7544424207944174	0.7995832558309671
protein kinase activity (GO:0004672)	WNK4;SRPK1	0.7549138001979522	0.7995832558309671
kinase activity (GO:0016301)	SRPK1	0.7733327723572784	0.8142739191291343
ubiquitin protein ligase binding (GO:0031625)	UBXN1	0.7781222790681016	0.8145256605449719
transcription regulatory region sequence-specific DNA binding (GO:0000976)	E2F3	0.78740259125522	0.8194480455504907
ubiquitin-like protein ligase binding (GO:0044389)	UBXN1	0.7930064541647907	0.8205095681820667
zinc ion binding (GO:0008270)	CPA2	0.798463973194669	0.8214083402404928
endopeptidase activity (GO:0004175)	RCE1	0.8474210011070553	0.8667906239895024
transition metal ion binding (GO:0046914)	CPA2	0.8801474222248643	0.8951499351036972
ubiquitin-protein transferase activity (GO:0004842)	HECW2	0.8911969780012883	0.9012670003515852
metal ion binding (GO:0046872)	SRPK1	0.9048881609073698	0.9099718022607819
protein homodimerization activity (GO:0042803)	CADM4	0.9714049430383203	0.9714049430383203
ENS neurons in Pancreas	PCDH15;CHD5;MKX	0.07656667538369553	0.7856884977647255
ENS neurons in Stomach	PCDH15;SHROOM1	0.1276444474921481	0.7856884977647255
Hematopoietic stem cells in Liver	PRDM16	0.15957318158205405	0.7856884977647255
Metanephric cells in Kidney	CHRNA4;PCDH15	0.17868426824875416	0.7856884977647255
Astrocytes in Cerebellum	PRDM16;MKX	0.18433360443388672	0.7856884977647255
Ureteric bud cells in Kidney	SDK1;PRDM16;SHROOM1	0.1969373950039103	0.7856884977647255
Lymphatic endothelial cells in Stomach	SULF2	0.1985300783713575	0.7856884977647255
ENS neurons in Intestine	CHRNA4;CHD5	0.19951987159109333	0.7856884977647255
Stromal cells in Spleen	MKX	0.20694123666310746	0.7856884977647255
Stromal cells in Kidney	OLFML2B;ADAMTSL4	0.21870220318619482	0.7856884977647255
Vascular endothelial cells in Spleen	HECW2	0.23972042380649608	0.7856884977647255
Vascular endothelial cells in Lung	SHROOM1	0.24770329237259123	0.7856884977647255
Smooth muscle cells in Intestine	OLFML2B	0.25952218253383524	0.7856884977647255
Megakaryocytes in Lung	MOB3C;ADCY6	0.2652467092475813	0.7856884977647255
Extravillous trophoblasts in Placenta	PTGES	0.3086479399829948	0.7856884977647255
Oligodendrocytes in Cerebrum	PCDH15	0.31229028071398846	0.7856884977647255
Squamous epithelial cells in Stomach	FGFBP1	0.3159136138079709	0.7856884977647255
Erythroblasts in Liver	PIGQ	0.3231036494986545	0.7856884977647255
ENS glia in Pancreas	SDK2	0.36804831613681116	0.7856884977647255
Acinar cells in Pancreas	CPA2	0.38127319352104216	0.7856884977647255
Retinal pigment cells in Eye	PRDM16	0.3910116129734624	0.7856884977647255
Stromal cells in Eye	ADAMTSL4	0.3942238938799566	0.7856884977647255
Oligodendrocytes in Cerebellum	PCDH15	0.40690604783521905	0.7856884977647255
Megakaryocytes in Placenta	MOB3C;DAAM1	0.4227994198868551	0.7856884977647255
Vascular endothelial cells in Placenta	HECW2	0.42543779011273547	0.7856884977647255
Erythroblasts in Adrenal	PIGQ	0.42847015567821656	0.7856884977647255
Visceral neurons in Heart	PIANP	0.43148666891828846	0.7856884977647255
Megakaryocytes in Adrenal	ADCY6	0.4344874119222594	0.7856884977647255
Stromal cells in Thymus	ADAMTSL4;FKBP7	0.43719131301000624	0.7856884977647255
Epicardial fat cells in Heart	MKX	0.4374724663364316	0.7856884977647255
Thymic epithelial cells in Thymus	SDK1;CNTN3	0.444315590242726	0.7856884977647255
Sympathoblasts in Adrenal	CNTN3	0.4550578527891267	0.7856884977647255
IGFBP1 DKK1 positive cells in Placenta	SULF2	0.4776606707960343	0.7856884977647255
Vascular endothelial cells in Eye	ATG9B	0.4804199155136594	0.7856884977647255
Chromaffin cells in Intestine	RAP1GAP2	0.4940010659084868	0.7856884977647255
SATB2 LRRC7 positive cells in Heart	CHRNA4	0.4940010659084868	0.7856884977647255
Schwann cells in Adrenal	PRDM16	0.5019803567323206	0.7856884977647255
Vascular endothelial cells in Liver	HECW2	0.5124258465304152	0.7856884977647255
Megakaryocytes in Liver	ADCY6	0.5276885274300598	0.7856884977647255
Megakaryocytes in Spleen	ADCY6	0.532670167976085	0.7856884977647255
Mesothelial cells in Liver	PIANP;CNTN3	0.564853651856832	0.802483530961106
Schwann cells in Muscle	CADM4	0.6118846266505551	0.802483530961106
Erythroblasts in Intestine	PIGQ	0.6240599200855195	0.802483530961106
Thymocytes in Thymus	ATG9B;SLC7A3	0.6307543584051182	0.802483530961106
Astrocytes in Cerebrum	MKX	0.6339164281335867	0.802483530961106
Erythroblasts in Muscle	PIGQ	0.6358567934300817	0.802483530961106
Erythroblasts in Kidney	PIGQ	0.6528679573920863	0.802483530961106
Myeloid cells in Liver	OLFML2B	0.6528679573920863	0.802483530961106
Mesothelial cells in Spleen	ADAMTSL4	0.687903743661295	0.8178186145991613
Squamous epithelial cells in Lung	PTGES	0.7025044192965045	0.8178186145991613
CSH1 CSH2 positive cells in Lung	ASF1A	0.7297062833061757	0.8178186145991613
AFP ALB positive cells in Placenta	DHCR24	0.7354081650013468	0.8178186145991613
AFP ALB positive cells in Spleen	DHCR24	0.7354081650013468	0.8178186145991613
CSH1 CSH2 positive cells in Adrenal	PTGES	0.763444443518702	0.8178186145991613
Visceral neurons in Lung	CADM4	0.7745396637515252	0.8178186145991613
Vascular endothelial cells in Cerebrum	SHROOM1;SLC7A1	0.7762346172466615	0.8178186145991613
Ciliated epithelial cells in Stomach	ATG9B	0.8179334568473712	0.8393952281912057
Vascular endothelial cells in Cerebellum	SHROOM1;SLC7A1	0.8251681904252531	0.8393952281912057
Microglia in Cerebellum	GAB2	0.9608051579016368	0.9608051579016368
